,Date_Time,Global_radiation_horizontal,Diffuse_radiation_horizontal,Global_radiation_tilted_plane,Diffuse_radiation_tilted_plane,Solar_azimuth,Height_of_sun
7353,11/3/2016 10:00,930,86,754,92,111.1,56.9
7354,11/3/2016 11:00,1080,87,855,92,131.6,68
7355,11/3/2016 12:00,1162,86,912,91,173.5,74.2
7356,11/3/2016 13:00,1171,86,924,92,139.2,70.1
7357,11/3/2016 14:00,1107,87,890,95,114.6,59.7
7358,11/3/2016 15:00,973,86,811,96,101.4,47.4
7359,11/3/2016 16:00,778,82,693,93,92.4,34.6
7360,11/3/2016 17:00,537,71,543,83,85.1,21.7
7361,11/3/2016 18:00,273,50,395,63,77.6,9
7362,11/3/2016 19:00,49,17,157,24,70.3,0
7363,11/3/2016 20:00,0,0,0,0,61.6,0
7364,11/3/2016 21:00,0,0,0,0,51.4,0
7365,11/3/2016 22:00,0,0,0,0,38.3,0
7366,11/3/2016 23:00,0,0,0,0,21.6,0
7367,11/3/2016 0:00,0,0,0,0,2.2,0
7368,11/4/2016 1:00,0,0,0,0,17.3,0
7369,11/4/2016 2:00,0,0,0,0,34.5,0
7370,11/4/2016 3:00,0,0,0,0,48.3,0
7371,11/4/2016 4:00,0,0,0,0,59.3,0
7372,11/4/2016 5:00,0,0,0,0,68.2,0
7373,11/4/2016 6:00,21,10,28,12,76,6.2
7374,11/4/2016 7:00,208,47,225,56,83.1,18.9
7375,11/4/2016 8:00,469,72,432,81,90.3,31.8
7376,11/4/2016 9:00,718,87,612,95,98.6,44.6
7377,11/4/2016 10:00,926,93,754,99,110.4,57.1
7378,11/4/2016 11:00,1075,95,855,99,131.2,68.2
7379,11/4/2016 12:00,1157,94,912,98,173.4,74.5
7380,11/4/2016 13:00,1166,94,924,99,138.5,70.4
7381,11/4/2016 14:00,1102,95,890,102,114.3,59.9
7382,11/4/2016 15:00,969,94,812,103,101.2,47.6
7383,11/4/2016 16:00,775,89,694,101,92.2,34.8
7384,11/4/2016 17:00,534,77,544,89,84.5,21.9
7385,11/4/2016 18:00,272,54,393,67,77.4,9.1
7386,11/4/2016 19:00,50,19,152,27,70.1,0
7387,11/4/2016 20:00,0,0,0,0,61.4,0
7388,11/4/2016 21:00,0,0,0,0,51.2,0
7389,11/4/2016 22:00,0,0,0,0,38.2,0
7390,11/4/2016 23:00,0,0,0,0,21.5,0
7391,11/4/2016 0:00,0,0,0,0,2.2,0
7392,11/5/2016 1:00,0,0,0,0,17.2,0
7393,11/5/2016 2:00,0,0,0,0,34.3,0
7394,11/5/2016 3:00,0,0,0,0,48.2,0
7395,11/5/2016 4:00,0,0,0,0,59.1,0
7396,11/5/2016 5:00,0,0,0,0,68,0
7397,11/5/2016 6:00,23,10,40,15,75.4,6.3
7398,11/5/2016 7:00,214,44,232,53,82.5,19
7399,11/5/2016 8:00,477,67,441,76,90.1,31.9
7400,11/5/2016 9:00,727,80,621,89,98.4,44.7
7401,11/5/2016 10:00,935,86,764,93,110.1,57.3
7402,11/5/2016 11:00,1085,87,865,92,130.5,68.5
7403,11/5/2016 12:00,1167,86,922,91,173.3,74.8
7404,11/5/2016 13:00,1176,86,934,92,138.2,70.6
7405,11/5/2016 14:00,1112,87,900,95,113.6,60.1
7406,11/5/2016 15:00,979,86,822,97,100.6,47.8
7407,11/5/2016 16:00,784,82,704,94,91.6,34.9
7408,11/5/2016 17:00,543,71,555,84,84.3,22
7409,11/5/2016 18:00,280,51,406,64,77.3,9.3
7410,11/5/2016 19:00,53,18,161,26,69.6,0
7411,11/5/2016 20:00,0,0,0,0,61.3,0
7412,11/5/2016 21:00,0,0,0,0,51.1,0
7413,11/5/2016 22:00,0,0,0,0,38.1,0
7414,11/5/2016 23:00,0,0,0,0,21.4,0
7415,11/5/2016 0:00,0,0,0,0,2.2,0
7416,11/6/2016 1:00,0,0,0,0,17.1,0
7417,11/6/2016 2:00,0,0,0,0,34.2,0
7418,11/6/2016 3:00,0,0,0,0,48.1,0
7419,11/6/2016 4:00,0,0,0,0,58.6,0
7420,11/6/2016 5:00,0,0,0,0,67.5,0
7421,11/6/2016 6:00,24,10,42,16,75.3,6.5
7422,11/6/2016 7:00,216,45,235,54,82.3,19.1
7423,11/6/2016 8:00,479,69,444,78,89.5,32
7424,11/6/2016 9:00,728,82,624,91,98.1,44.9
7425,11/6/2016 10:00,936,88,767,95,109.5,57.4
7426,11/6/2016 11:00,1085,89,868,94,130.1,68.7
7427,11/6/2016 12:00,1167,89,925,93,173.2,75.1
7428,11/6/2016 13:00,1177,88,937,94,137.5,70.9
7429,11/6/2016 14:00,1113,89,904,97,113.3,60.3
7430,11/6/2016 15:00,980,89,826,99,100.3,47.9
7431,11/6/2016 16:00,786,84,708,96,91.4,35.1
7432,11/6/2016 17:00,545,73,559,86,84.2,22.2
7433,11/6/2016 18:00,282,52,409,66,77.1,9.5
7434,11/6/2016 19:00,55,19,162,28,69.4,0
7435,11/6/2016 20:00,0,0,0,0,61.1,0
7436,11/6/2016 21:00,0,0,0,0,50.6,0
7437,11/6/2016 22:00,0,0,0,0,37.6,0
7438,11/6/2016 23:00,0,0,0,0,21.3,0
7439,11/6/2016 0:00,0,0,0,0,2.2,0
7440,11/7/2016 1:00,0,0,0,0,17,0
7441,11/7/2016 2:00,0,0,0,0,34.1,0
7442,11/7/2016 3:00,0,0,0,0,47.5,0
7443,11/7/2016 4:00,0,0,0,0,58.4,0
7444,11/7/2016 5:00,0,0,0,0,67.3,0
7445,11/7/2016 6:00,25,11,43,17,75.1,6.6
7446,11/7/2016 7:00,216,47,237,57,82.2,19.3
7447,11/7/2016 8:00,478,72,445,82,89.3,32.1
7448,11/7/2016 9:00,726,87,626,95,97.5,45
7449,11/7/2016 10:00,933,93,768,100,109.2,57.6
7450,11/7/2016 11:00,1083,94,869,99,129.3,68.9
7451,11/7/2016 12:00,1165,94,926,98,173.1,75.4
7452,11/7/2016 13:00,1174,94,938,99,137.2,71.1
7453,11/7/2016 14:00,1111,94,905,102,112.6,60.5
7454,11/7/2016 15:00,978,94,828,104,100.1,48.1
7455,11/7/2016 16:00,785,89,710,101,91.2,35.2
7456,11/7/2016 17:00,545,77,561,90,83.6,22.3
7457,11/7/2016 18:00,282,55,409,69,76.6,9.6
7458,11/7/2016 19:00,56,20,160,30,69.3,0
7459,11/7/2016 20:00,0,0,0,0,60.6,0
7460,11/7/2016 21:00,0,0,0,0,50.4,0
7461,11/7/2016 22:00,0,0,0,0,37.4,0
7462,11/7/2016 23:00,0,0,0,0,21.3,0
7463,11/7/2016 0:00,0,0,0,0,2.2,0
7464,11/8/2016 1:00,0,0,0,0,16.6,0
7465,11/8/2016 2:00,0,0,0,0,33.6,0
7466,11/8/2016 3:00,0,0,0,0,47.4,0
7467,11/8/2016 4:00,0,0,0,0,58.3,0
7468,11/8/2016 5:00,0,0,0,0,67.2,0
7469,11/8/2016 6:00,25,12,43,19,74.6,6.7
7470,11/8/2016 7:00,213,53,234,63,81.6,19.4
7471,11/8/2016 8:00,471,82,442,92,89.1,32.2
7472,11/8/2016 9:00,718,99,622,107,97.3,45.1
7473,11/8/2016 10:00,924,107,765,112,108.5,57.7
7474,11/8/2016 11:00,1072,108,865,111,128.6,69.1
7475,11/8/2016 12:00,1154,108,921,110,172.5,75.7
7476,11/8/2016 13:00,1163,108,934,111,136.5,71.4
7477,11/8/2016 14:00,1100,108,901,115,112.3,60.6
7478,11/8/2016 15:00,969,107,825,117,99.5,48.2
7479,11/8/2016 16:00,777,102,707,113,91,35.4
7480,11/8/2016 17:00,538,88,557,101,83.4,22.5
7481,11/8/2016 18:00,279,62,401,76,76.4,9.8
7482,11/8/2016 19:00,57,23,152,33,69.1,0
7483,11/8/2016 20:00,0,0,0,0,60.5,0
7484,11/8/2016 21:00,0,0,0,0,50.3,0
7485,11/8/2016 22:00,0,0,0,0,37.3,0
7486,11/8/2016 23:00,0,0,0,0,21.2,0
7487,11/8/2016 0:00,0,0,0,0,2.2,0
7488,11/9/2016 1:00,0,0,0,0,16.5,0
7489,11/9/2016 2:00,0,0,0,0,33.4,0
7490,11/9/2016 3:00,0,0,0,0,47.2,0
7491,11/9/2016 4:00,0,0,0,0,58.1,0
7492,11/9/2016 5:00,0,0,0,0,67,0
7493,11/9/2016 6:00,27,11,47,18,74.4,6.9
7494,11/9/2016 7:00,222,48,245,58,81.4,19.5
7495,11/9/2016 8:00,483,72,454,82,88.5,32.3
7496,11/9/2016 9:00,732,87,634,95,97,45.2
7497,11/9/2016 10:00,938,93,777,99,108.2,57.8
7498,11/9/2016 11:00,1088,94,878,99,128.2,69.3
7499,11/9/2016 12:00,1169,93,935,97,172.4,76
7500,11/9/2016 13:00,1179,93,948,99,136.2,71.6
7501,11/9/2016 14:00,1116,94,915,102,112,60.8
7502,11/9/2016 15:00,984,93,838,103,99.3,48.4
7503,11/9/2016 16:00,791,89,721,101,90.4,35.5
7504,11/9/2016 17:00,551,77,572,91,83.3,22.7
7505,11/9/2016 18:00,289,55,421,70,76.3,9.9
7506,11/9/2016 19:00,61,21,167,32,69,0
7507,11/9/2016 20:00,0,0,0,0,60.3,0
7508,11/9/2016 21:00,0,0,0,0,50.2,0
7509,11/9/2016 22:00,0,0,0,0,37.2,0
7510,11/9/2016 23:00,0,0,0,0,21.2,0
7511,11/9/2016 0:00,0,0,0,0,2.2,0
7512,11/10/2016 1:00,0,0,0,0,16.4,0
7513,11/10/2016 2:00,0,0,0,0,33.3,0
7514,11/10/2016 3:00,0,0,0,0,47.1,0
7515,11/10/2016 4:00,0,0,0,0,57.6,0
7516,11/10/2016 5:00,0,0,0,0,66.5,0
7517,11/10/2016 6:00,28,12,49,18,74.2,7
7518,11/10/2016 7:00,226,46,251,56,81.2,19.6
7519,11/10/2016 8:00,489,69,461,79,88.3,32.4
7520,11/10/2016 9:00,737,83,641,92,96.4,45.3
7521,11/10/2016 10:00,944,88,784,96,107.5,58
7522,11/10/2016 11:00,1094,89,886,95,127.4,69.4
7523,11/10/2016 12:00,1176,89,943,93,172.2,76.3
7524,11/10/2016 13:00,1186,88,955,95,135.5,71.9
7525,11/10/2016 14:00,1123,89,923,97,111.3,61
7526,11/10/2016 15:00,991,89,846,99,99,48.5
7527,11/10/2016 16:00,798,85,729,97,90.3,35.7
7528,11/10/2016 17:00,558,74,581,87,83.1,22.8
7529,11/10/2016 18:00,295,53,430,68,76.1,10.1
7530,11/10/2016 19:00,64,21,174,32,68.5,0
7531,11/10/2016 20:00,0,0,0,0,60.2,0
7532,11/10/2016 21:00,0,0,0,0,50.1,0
7533,11/10/2016 22:00,0,0,0,0,37.1,0
7534,11/10/2016 23:00,0,0,0,0,21.1,0
7535,11/10/2016 0:00,0,0,0,0,2.3,0
7536,11/11/2016 1:00,0,0,0,0,16.3,0
7537,11/11/2016 2:00,0,0,0,0,33.2,0
7538,11/11/2016 3:00,0,0,0,0,46.5,0
7539,11/11/2016 4:00,0,0,0,0,57.4,0
7540,11/11/2016 5:00,0,0,0,0,66.3,0
7541,11/11/2016 6:00,28,12,49,19,74.1,7.1
7542,11/11/2016 7:00,225,50,250,60,81.1,19.7
7543,11/11/2016 8:00,485,75,460,85,88.1,32.5
7544,11/11/2016 9:00,733,90,640,99,96.2,45.4
7545,11/11/2016 10:00,939,96,783,103,107.2,58.1
7546,11/11/2016 11:00,1088,98,884,103,127,69.6
7547,11/11/2016 12:00,1170,97,941,101,172.1,76.5
7548,11/11/2016 13:00,1180,97,954,102,135.2,72.1
7549,11/11/2016 14:00,1117,98,922,105,111.1,61.2
7550,11/11/2016 15:00,986,97,846,107,98.4,48.7
7551,11/11/2016 16:00,794,93,729,105,90.1,35.8
7552,11/11/2016 17:00,555,80,580,94,82.5,23
7553,11/11/2016 18:00,294,58,427,73,75.6,10.3
7554,11/11/2016 19:00,65,23,171,35,68.3,0
7555,11/11/2016 20:00,0,0,0,0,60.1,0
7556,11/11/2016 21:00,0,0,0,0,49.5,0
7557,11/11/2016 22:00,0,0,0,0,37.1,0
7558,11/11/2016 23:00,0,0,0,0,21.1,0
7559,11/11/2016 0:00,0,0,0,0,2.3,0
7560,11/12/2016 1:00,0,0,0,0,16.2,0
7561,11/12/2016 2:00,0,0,0,0,33.1,0
7562,11/12/2016 3:00,0,0,0,0,46.4,0
7563,11/12/2016 4:00,0,0,0,0,57.3,0
7564,11/12/2016 5:00,0,0,0,0,66.2,0
7565,11/12/2016 6:00,30,12,52,19,73.5,7.2
7566,11/12/2016 7:00,229,48,256,58,80.5,19.8
7567,11/12/2016 8:00,491,71,467,82,87.5,32.6
7568,11/12/2016 9:00,739,85,647,94,95.5,45.5
7569,11/12/2016 10:00,946,91,790,98,106.5,58.2
7570,11/12/2016 11:00,1095,92,892,97,126.3,69.8
7571,11/12/2016 12:00,1177,91,949,96,171.5,76.8
7572,11/12/2016 13:00,1187,91,962,97,134.5,72.3
7573,11/12/2016 14:00,1125,92,930,100,110.4,61.4
7574,11/12/2016 15:00,993,91,854,102,98.2,48.9
7575,11/12/2016 16:00,801,87,737,100,89.5,36
7576,11/12/2016 17:00,563,76,590,90,82.4,23.1
7577,11/12/2016 18:00,301,55,438,70,75.4,10.4
7578,11/12/2016 19:00,68,22,179,35,68.2,0
7579,11/12/2016 20:00,0,0,0,0,59.6,0
7580,11/12/2016 21:00,0,0,0,0,49.4,0
7581,11/12/2016 22:00,0,0,0,0,36.6,0
7582,11/12/2016 23:00,0,0,0,0,21,0
7583,11/12/2016 0:00,0,0,0,0,2.3,0
7584,11/13/2016 1:00,0,0,0,0,16.2,0
7585,11/13/2016 2:00,0,0,0,0,32.5,0
7586,11/13/2016 3:00,0,0,0,0,46.3,0
7587,11/13/2016 4:00,0,0,0,0,57.1,0
7588,11/13/2016 5:00,0,0,0,0,66,0
7589,11/13/2016 6:00,31,12,55,18,73.4,7.3
7590,11/13/2016 7:00,235,45,264,55,80.3,19.9
7591,11/13/2016 8:00,499,66,475,76,87.4,32.7
7592,11/13/2016 9:00,747,78,655,88,95.3,45.6
7593,11/13/2016 10:00,955,83,799,91,106.2,58.3
7594,11/13/2016 11:00,1104,84,901,91,125.5,70
7595,11/13/2016 12:00,1187,83,959,89,171.3,77.1
7596,11/13/2016 13:00,1197,83,972,90,134.2,72.6
7597,11/13/2016 14:00,1135,84,940,93,110.1,61.5
7598,11/13/2016 15:00,1003,84,864,95,97.6,49
7599,11/13/2016 16:00,811,80,747,93,89.3,36.1
7600,11/13/2016 17:00,572,70,601,84,82.2,23.3
7601,11/13/2016 18:00,308,52,451,66,75.3,10.6
7602,11/13/2016 19:00,72,22,189,34,68.1,0
7603,11/13/2016 20:00,0,0,0,0,59.4,0
7604,11/13/2016 21:00,0,0,0,0,49.3,0
7605,11/13/2016 22:00,0,0,0,0,36.5,0
7606,11/13/2016 23:00,0,0,0,0,20.6,0
7607,11/13/2016 0:00,0,0,0,0,2.3,0
7608,11/14/2016 1:00,0,0,0,0,16.1,0
7609,11/14/2016 2:00,0,0,0,0,32.4,0
7610,11/14/2016 3:00,0,0,0,0,46.1,0
7611,11/14/2016 4:00,0,0,0,0,56.6,0
7612,11/14/2016 5:00,0,0,0,0,65.5,0
7613,11/14/2016 6:00,33,12,58,19,73.2,7.4
7614,11/14/2016 7:00,238,44,268,54,80.2,20
7615,11/14/2016 8:00,502,65,479,76,87.2,32.8
7616,11/14/2016 9:00,750,77,660,87,95.1,45.7
7617,11/14/2016 10:00,957,82,803,90,105.5,58.4
7618,11/14/2016 11:00,1107,83,906,90,125.1,70.1
7619,11/14/2016 12:00,1190,82,964,88,171.1,77.3
7620,11/14/2016 13:00,1201,82,977,89,133.5,72.8
7621,11/14/2016 14:00,1138,83,945,92,109.5,61.7
7622,11/14/2016 15:00,1007,83,869,94,97.4,49.2
7623,11/14/2016 16:00,815,79,753,92,89.2,36.3
7624,11/14/2016 17:00,576,69,607,84,82.1,23.4
7625,11/14/2016 18:00,313,51,458,66,75.2,10.8
7626,11/14/2016 19:00,74,22,194,35,67.6,0
7627,11/14/2016 20:00,0,0,0,0,59.3,0
7628,11/14/2016 21:00,0,0,0,0,49.2,0
7629,11/14/2016 22:00,0,0,0,0,36.4,0
7630,11/14/2016 23:00,0,0,0,0,20.5,0
7631,11/14/2016 0:00,0,0,0,0,2.3,0
7632,11/15/2016 1:00,0,0,0,0,15.6,0
7633,11/15/2016 2:00,0,0,0,0,32.3,0
7634,11/15/2016 3:00,0,0,0,0,46,0
7635,11/15/2016 4:00,0,0,0,0,56.5,0
7636,11/15/2016 5:00,0,0,0,0,65.3,0
7637,11/15/2016 6:00,33,13,59,20,73.1,7.5
7638,11/15/2016 7:00,238,46,269,56,80,20.1
7639,11/15/2016 8:00,501,68,480,78,86.6,32.9
7640,11/15/2016 9:00,749,80,661,90,94.5,45.8
7641,11/15/2016 10:00,956,85,805,93,105.2,58.5
7642,11/15/2016 11:00,1106,86,907,93,124.3,70.2
7643,11/15/2016 12:00,1188,85,965,91,170.5,77.6
7644,11/15/2016 13:00,1199,85,979,92,133.2,73
7645,11/15/2016 14:00,1137,86,947,95,109.2,61.9
7646,11/15/2016 15:00,1007,86,872,97,97.2,49.3
7647,11/15/2016 16:00,815,82,756,95,88.6,36.4
7648,11/15/2016 17:00,577,72,610,86,81.6,23.6
7649,11/15/2016 18:00,314,53,459,68,75,10.9
7650,11/15/2016 19:00,76,23,196,37,67.4,0
7651,11/15/2016 20:00,0,0,0,0,59.2,0
7652,11/15/2016 21:00,0,0,0,0,49.1,0
7653,11/15/2016 22:00,0,0,0,0,36.3,0
7654,11/15/2016 23:00,0,0,0,0,20.5,0
7655,11/15/2016 0:00,0,0,0,0,2.4,0
7656,11/16/2016 1:00,0,0,0,0,15.5,0
7657,11/16/2016 2:00,0,0,0,0,32.2,0
7658,11/16/2016 3:00,0,0,0,0,45.5,0
7659,11/16/2016 4:00,0,0,0,0,56.3,0
7660,11/16/2016 5:00,0,0,0,0,65.2,0
7661,11/16/2016 6:00,35,12,61,19,72.5,7.6
7662,11/16/2016 7:00,242,44,275,54,79.5,20.1
7663,11/16/2016 8:00,506,64,487,75,86.4,32.9
7664,11/16/2016 9:00,755,76,668,86,94.3,45.8
7665,11/16/2016 10:00,962,80,812,89,104.6,58.6
7666,11/16/2016 11:00,1112,81,914,88,123.5,70.4
7667,11/16/2016 12:00,1195,80,972,87,170.3,77.8
7668,11/16/2016 13:00,1206,80,986,88,132.5,73.2
7669,11/16/2016 14:00,1144,81,955,90,108.6,62.1
7670,11/16/2016 15:00,1014,81,879,92,97,49.5
7671,11/16/2016 16:00,822,78,764,91,88.4,36.6
7672,11/16/2016 17:00,584,68,619,83,81.4,23.7
7673,11/16/2016 18:00,320,51,470,66,74.5,11.1
7674,11/16/2016 19:00,80,23,205,37,67.3,0
7675,11/16/2016 20:00,0,0,0,0,59.1,0
7676,11/16/2016 21:00,0,0,0,0,49,0
7677,11/16/2016 22:00,0,0,0,0,36.3,0
7678,11/16/2016 23:00,0,0,0,0,20.5,0
7679,11/16/2016 0:00,0,0,0,0,2.4,0
7680,11/17/2016 1:00,0,0,0,0,15.4,0
7681,11/17/2016 2:00,0,0,0,0,32.1,0
7682,11/17/2016 3:00,0,0,0,0,45.3,0
7683,11/17/2016 4:00,0,0,0,0,56.2,0
7684,11/17/2016 5:00,0,0,0,0,65.1,0
7685,11/17/2016 6:00,35,14,61,21,72.4,7.7
7686,11/17/2016 7:00,239,48,272,59,79.3,20.2
7687,11/17/2016 8:00,501,71,484,82,86.2,33
7688,11/17/2016 9:00,749,84,665,94,94.1,45.9
7689,11/17/2016 10:00,955,90,809,98,104.3,58.6
7690,11/17/2016 11:00,1104,91,911,97,123.1,70.5
7691,11/17/2016 12:00,1187,90,969,95,170,78.1
7692,11/17/2016 13:00,1198,90,983,96,132.2,73.5
7693,11/17/2016 14:00,1137,90,952,99,108.3,62.2
7694,11/17/2016 15:00,1007,90,877,102,96.4,49.6
7695,11/17/2016 16:00,817,87,762,100,88.3,36.7
7696,11/17/2016 17:00,580,76,616,91,81.3,23.9
7697,11/17/2016 18:00,318,56,464,72,74.4,11.2
7698,11/17/2016 19:00,81,25,200,41,67.2,0
7699,11/17/2016 20:00,0,0,0,0,59,0
7700,11/17/2016 21:00,0,0,0,0,48.5,0
7701,11/17/2016 22:00,0,0,0,0,36.2,0
7702,11/17/2016 23:00,0,0,0,0,20.4,0
7703,11/17/2016 0:00,0,0,0,0,2.4,0
7704,11/18/2016 1:00,0,0,0,0,15.3,0
7705,11/18/2016 2:00,0,0,0,0,31.6,0
7706,11/18/2016 3:00,0,0,0,0,45.2,0
7707,11/18/2016 4:00,0,0,0,0,56,0
7708,11/18/2016 5:00,0,0,0,0,64.5,0
7709,11/18/2016 6:00,35,15,61,23,72.2,7.7
7710,11/18/2016 7:00,237,52,271,64,79.2,20.3
7711,11/18/2016 8:00,497,77,483,88,86.1,33.1
7712,11/18/2016 9:00,743,92,663,101,93.4,46
7713,11/18/2016 10:00,949,98,807,105,103.6,58.7
7714,11/18/2016 11:00,1098,99,909,104,122.3,70.6
7715,11/18/2016 12:00,1181,98,967,102,169.4,78.3
7716,11/18/2016 13:00,1192,98,981,104,131.6,73.7
7717,11/18/2016 14:00,1132,99,951,107,108.1,62.4
7718,11/18/2016 15:00,1002,98,876,109,96.2,49.8
7719,11/18/2016 16:00,813,94,762,107,88.1,36.9
7720,11/18/2016 17:00,577,83,615,98,81.2,24
7721,11/18/2016 18:00,317,61,460,77,74.3,11.4
7722,11/18/2016 19:00,82,28,197,44,67.1,0
7723,11/18/2016 20:00,0,0,0,0,58.5,0
7724,11/18/2016 21:00,0,0,0,0,48.5,0
7725,11/18/2016 22:00,0,0,0,0,36.1,0
7726,11/18/2016 23:00,0,0,0,0,20.4,0
7727,11/18/2016 0:00,0,0,0,0,2.5,0
7728,11/19/2016 1:00,0,0,0,0,15.3,0
7729,11/19/2016 2:00,0,0,0,0,31.4,0
7730,11/19/2016 3:00,0,0,0,0,45.1,0
7731,11/19/2016 4:00,0,0,0,0,55.5,0
7732,11/19/2016 5:00,0,0,0,0,64.4,0
7733,11/19/2016 6:00,36,14,63,22,72.1,7.8
7734,11/19/2016 7:00,241,50,276,61,78.6,20.3
7735,11/19/2016 8:00,502,73,488,84,85.5,33.1
7736,11/19/2016 9:00,749,87,670,97,93.2,46
7737,11/19/2016 10:00,955,93,814,101,103.3,58.8
7738,11/19/2016 11:00,1104,93,916,100,121.5,70.7
7739,11/19/2016 12:00,1187,93,974,98,169.1,78.5
7740,11/19/2016 13:00,1199,93,989,99,131.3,73.9
7741,11/19/2016 14:00,1139,93,958,102,107.4,62.6
7742,11/19/2016 15:00,1010,93,884,105,96,49.9
7743,11/19/2016 16:00,820,89,770,103,87.6,37
7744,11/19/2016 17:00,584,79,624,94,81,24.2
7745,11/19/2016 18:00,324,58,470,75,74.2,11.6
7746,11/19/2016 19:00,86,27,205,43,67,0
7747,11/19/2016 20:00,0,0,0,0,58.4,0
7748,11/19/2016 21:00,0,0,0,0,48.4,0
7749,11/19/2016 22:00,0,0,0,0,36.1,0
7750,11/19/2016 23:00,0,0,0,0,20.4,0
7751,11/19/2016 0:00,0,0,0,0,2.5,0
7752,11/20/2016 1:00,0,0,0,0,15.2,0
7753,11/20/2016 2:00,0,0,0,0,31.3,0
7754,11/20/2016 3:00,0,0,0,0,44.5,0
7755,11/20/2016 4:00,0,0,0,0,55.4,0
7756,11/20/2016 5:00,0,0,0,0,64.2,0
7757,11/20/2016 6:00,35,17,60,26,71.5,7.9
7758,11/20/2016 7:00,232,60,266,72,78.4,20.4
7759,11/20/2016 8:00,488,90,478,102,85.3,33.2
7760,11/20/2016 9:00,732,108,658,117,93,46.1
7761,11/20/2016 10:00,936,116,802,122,103.1,58.8
7762,11/20/2016 11:00,1084,118,903,121,121.1,70.8
7763,11/20/2016 12:00,1166,117,961,119,168.4,78.8
7764,11/20/2016 13:00,1178,117,976,120,131,74.1
7765,11/20/2016 14:00,1119,118,946,124,107.2,62.7
7766,11/20/2016 15:00,992,117,873,127,95.5,50.1
7767,11/20/2016 16:00,804,111,758,124,87.4,37.2
7768,11/20/2016 17:00,571,97,611,113,80.5,24.3
7769,11/20/2016 18:00,314,71,449,87,74.1,11.7
7770,11/20/2016 19:00,83,32,188,49,66.5,0
7771,11/20/2016 20:00,0,0,0,0,58.3,0
7772,11/20/2016 21:00,0,0,0,0,48.3,0
7773,11/20/2016 22:00,0,0,0,0,36,0
7774,11/20/2016 23:00,0,0,0,0,20.4,0
7775,11/20/2016 0:00,0,0,0,0,2.5,0
7776,11/21/2016 1:00,0,0,0,0,15.1,0
7777,11/21/2016 2:00,0,0,0,0,31.2,0
7778,11/21/2016 3:00,0,0,0,0,44.4,0
7779,11/21/2016 4:00,0,0,0,0,55.2,0
7780,11/21/2016 5:00,0,0,0,0,64.1,0
7781,11/21/2016 6:00,35,17,61,26,71.4,7.9
7782,11/21/2016 7:00,233,60,268,72,78.3,20.4
7783,11/21/2016 8:00,489,90,481,102,85.1,33.2
7784,11/21/2016 9:00,733,107,661,117,92.4,46.1
7785,11/21/2016 10:00,938,115,805,122,102.4,58.9
7786,11/21/2016 11:00,1086,117,907,121,120.3,70.9
7787,11/21/2016 12:00,1168,117,964,118,168.1,79
7788,11/21/2016 13:00,1180,116,979,120,130.4,74.3
7789,11/21/2016 14:00,1121,117,950,124,106.6,62.9
7790,11/21/2016 15:00,994,116,877,126,95.3,50.2
7791,11/21/2016 16:00,808,111,763,124,87.3,37.3
7792,11/21/2016 17:00,574,97,616,113,80.4,24.5
7793,11/21/2016 18:00,318,72,454,87,73.5,11.9
7794,11/21/2016 19:00,86,33,192,50,66.4,0
7795,11/21/2016 20:00,0,0,0,0,58.2,0
7796,11/21/2016 21:00,0,0,0,0,48.2,0
7797,11/21/2016 22:00,0,0,0,0,35.6,0
7798,11/21/2016 23:00,0,0,0,0,20.4,0
7799,11/21/2016 0:00,0,0,0,0,2.6,0
7800,11/22/2016 1:00,0,0,0,0,14.6,0
7801,11/22/2016 2:00,0,0,0,0,31.1,0
7802,11/22/2016 3:00,0,0,0,0,44.3,0
7803,11/22/2016 4:00,0,0,0,0,55.1,0
7804,11/22/2016 5:00,0,0,0,0,63.6,0
7805,11/22/2016 6:00,36,17,62,26,71.3,8
7806,11/22/2016 7:00,234,61,270,73,78.2,20.5
7807,11/22/2016 8:00,490,90,483,102,84.6,33.2
7808,11/22/2016 9:00,734,108,664,117,92.2,46.1
7809,11/22/2016 10:00,938,116,807,122,102.1,58.9
7810,11/22/2016 11:00,1086,118,909,121,119.5,71
7811,11/22/2016 12:00,1169,117,967,119,167.3,79.2
7812,11/22/2016 13:00,1181,117,982,121,130.1,74.5
7813,11/22/2016 14:00,1123,118,953,125,106.4,63
7814,11/22/2016 15:00,996,117,881,127,95.1,50.4
7815,11/22/2016 16:00,810,112,767,125,87.2,37.5
7816,11/22/2016 17:00,577,98,620,114,80.3,24.6
7817,11/22/2016 18:00,321,72,457,88,73.4,12.1
7818,11/22/2016 19:00,89,34,196,51,66.3,0
7819,11/22/2016 20:00,0,0,0,0,58.2,0
7820,11/22/2016 21:00,0,0,0,0,48.2,0
7821,11/22/2016 22:00,0,0,0,0,35.5,0
7822,11/22/2016 23:00,0,0,0,0,20.4,0
7823,11/22/2016 0:00,0,0,0,0,2.6,0
7824,11/23/2016 1:00,0,0,0,0,14.5,0
7825,11/23/2016 2:00,0,0,0,0,30.6,0
7826,11/23/2016 3:00,0,0,0,0,44.2,0
7827,11/23/2016 4:00,0,0,0,0,54.6,0
7828,11/23/2016 5:00,0,0,0,0,63.4,0
7829,11/23/2016 6:00,37,16,66,26,71.1,8.1
7830,11/23/2016 7:00,240,56,278,68,78,20.5
7831,11/23/2016 8:00,498,82,491,95,84.4,33.3
